;i;j;cor;p
3095;cvtd_timestamp.02.12.2011.14.56;magnet_forearm_x;0.111433157279493;0
3096;cvtd_timestamp.02.12.2011.14.57;magnet_forearm_x;-0.0690907625002657;0
3097;cvtd_timestamp.02.12.2011.14.58;magnet_forearm_x;-0.125732156600703;0
3098;cvtd_timestamp.02.12.2011.14.59;magnet_forearm_x;-0.0523546294063966;2,08E+04
3099;cvtd_timestamp.05.12.2011.11.23;magnet_forearm_x;0.0843038185339413;0
3100;cvtd_timestamp.05.12.2011.11.24;magnet_forearm_x;-0.00341442038434332;0.678730663547671
3101;cvtd_timestamp.05.12.2011.11.25;magnet_forearm_x;-0.0889089557467055;0
3102;cvtd_timestamp.05.12.2011.14.22;magnet_forearm_x;0.0330609324423366;6,03E+09
3103;cvtd_timestamp.05.12.2011.14.23;magnet_forearm_x;-0.103510418081048;0
3104;cvtd_timestamp.05.12.2011.14.24;magnet_forearm_x;-0.106613420867484;0
3105;cvtd_timestamp.28.11.2011.14.13;magnet_forearm_x;0.0900844999707161;0
3106;cvtd_timestamp.28.11.2011.14.14;magnet_forearm_x;0.168369128906682;0
3107;cvtd_timestamp.28.11.2011.14.15;magnet_forearm_x;0.118115180619265;0
3108;cvtd_timestamp.30.11.2011.17.10;magnet_forearm_x;0.221867874703524;0
3109;cvtd_timestamp.30.11.2011.17.11;magnet_forearm_x;0.00174349033627382;0.832498266611968
3110;cvtd_timestamp.30.11.2011.17.12;magnet_forearm_x;-0.091549059354923;0
3111;num_window;magnet_forearm_x;-0.0639294899505742;8,22E-01
3112;roll_belt;magnet_forearm_x;-0.188092789932264;0
3113;pitch_belt;magnet_forearm_x;-0.0681668276037309;1,11E-02
3114;yaw_belt;magnet_forearm_x;-0.091910803400363;0
3115;total_accel_belt;magnet_forearm_x;-0.180924713563827;0
3116;gyros_belt_x;magnet_forearm_x;0.0452383823353252;4,01E+06
3117;gyros_belt_y;magnet_forearm_x;-0.0305157676161691;0.000213357026279448
3118;gyros_belt_z;magnet_forearm_x;0.116495518494114;0
3119;accel_belt_x;magnet_forearm_x;0.0491388991815194;2,45E+05
3120;accel_belt_y;magnet_forearm_x;-0.203927560655575;0
3121;accel_belt_z;magnet_forearm_x;0.195989193730076;0
3122;magnet_belt_x;magnet_forearm_x;0.025106882274261;0.00231805842902433
3123;magnet_belt_y;magnet_forearm_x;0.0102733478160823;0.2126665280912
3124;magnet_belt_z;magnet_forearm_x;-0.0941785587257165;0
3125;roll_arm;magnet_forearm_x;0.0502240900728328;1,08E+05
3126;pitch_arm;magnet_forearm_x;0.00876275663914572;0.287778249608945
3127;yaw_arm;magnet_forearm_x;0.0616102182178974;7,38E+00
3128;total_accel_arm;magnet_forearm_x;0.150355558871143;0
3129;gyros_arm_x;magnet_forearm_x;-0.0689104367245407;0
3130;gyros_arm_y;magnet_forearm_x;0.0911966195114046;0
3131;gyros_arm_z;magnet_forearm_x;-0.117760193663503;0
3132;accel_arm_x;magnet_forearm_x;-0.185222270695194;0
3133;accel_arm_y;magnet_forearm_x;0.188898483624198;0
3134;accel_arm_z;magnet_forearm_x;-0.124107383530724;0
3135;magnet_arm_x;magnet_forearm_x;-0.150410728619765;0
3136;magnet_arm_y;magnet_forearm_x;0.0939485345086993;0
3137;magnet_arm_z;magnet_forearm_x;0.0260211249112374;0.0015935154788238
3138;roll_dumbbell;magnet_forearm_x;0.0168286586524889;0.0411925748610291
3139;pitch_dumbbell;magnet_forearm_x;-0.0320180246285589;0.000102320937291456
3140;yaw_dumbbell;magnet_forearm_x;-0.0967871575388376;0
3141;total_accel_dumbbell;magnet_forearm_x;0.0853289534069474;0
3142;gyros_dumbbell_x;magnet_forearm_x;-0.00150062691600437;0.855553419973099
3143;gyros_dumbbell_y;magnet_forearm_x;0.00288251805063367;0.726585116120599
3144;gyros_dumbbell_z;magnet_forearm_x;0.00522946409750797;0.525834589358819
3145;accel_dumbbell_x;magnet_forearm_x;-0.0296422739616567;0.000322379833969322
3146;accel_dumbbell_y;magnet_forearm_x;0.0760738630998202;0
3147;accel_dumbbell_z;magnet_forearm_x;-0.078461228821352;0
3148;magnet_dumbbell_x;magnet_forearm_x;-0.100115234113549;0
3149;magnet_dumbbell_y;magnet_forearm_x;0.0847467885265634;0
3150;magnet_dumbbell_z;magnet_forearm_x;0.242601597496673;0
3151;roll_forearm;magnet_forearm_x;0.0187609839075473;0.0228431598263843
3152;pitch_forearm;magnet_forearm_x;-0.438237462415725;0
3153;yaw_forearm;magnet_forearm_x;-0.0788440034898202;0
3154;total_accel_forearm;magnet_forearm_x;-0.260966486082257;0
3155;gyros_forearm_x;magnet_forearm_x;-0.0335029077142517;4,80E+09
3156;gyros_forearm_y;magnet_forearm_x;0.00425312945834831;0.605897246300984
3157;gyros_forearm_z;magnet_forearm_x;0.00403878995081114;0.624178231510923
3158;accel_forearm_x;magnet_forearm_x;0.682060406592407;0
3159;accel_forearm_y;magnet_forearm_x;-0.133857775000829;0
3160;accel_forearm_z;magnet_forearm_x;0.0782094067860441;0
3161;X;magnet_forearm_y;-0.0973391059469689;0
3162;user_name.adelmo;magnet_forearm_y;0.0474447368867165;8,48E+05
3163;user_name.carlitos;magnet_forearm_y;-0.0670643970300653;4,44E-02
3164;user_name.charles;magnet_forearm_y;-0.0162221630630047;0.0490681651985557
3165;user_name.eurico;magnet_forearm_y;-0.0552515532818475;1,98E+03
3166;user_name.jeremy;magnet_forearm_y;0.0775766754785728;0
3167;user_name.pedro;magnet_forearm_y;0.00824576596131213;0.317170217424346
3168;raw_timestamp_part_1;magnet_forearm_y;-0.0161324954464882;0.0503334314022081
3169;raw_timestamp_part_2;magnet_forearm_y;0.00639672451304903;0.437761771958657
3170;cvtd_timestamp.02.12.2011.13.32;magnet_forearm_y;-0.108049580046209;0
3171;cvtd_timestamp.02.12.2011.13.33;magnet_forearm_y;0.0452623674488269;3,94E+06
3172;cvtd_timestamp.02.12.2011.13.34;magnet_forearm_y;0.0550549634293456;2,33E+03
3173;cvtd_timestamp.02.12.2011.13.35;magnet_forearm_y;0.0183632952797616;0.0258943520331318
3174;cvtd_timestamp.02.12.2011.14.56;magnet_forearm_y;0.0516292885005085;3,68E+04
3175;cvtd_timestamp.02.12.2011.14.57;magnet_forearm_y;-0.00268309961556626;0.74481737294707
3176;cvtd_timestamp.02.12.2011.14.58;magnet_forearm_y;-0.0126861056323922;0.123808890147628
3177;cvtd_timestamp.02.12.2011.14.59;magnet_forearm_y;-0.0486670422105965;3,48E+05
3178;cvtd_timestamp.05.12.2011.11.23;magnet_forearm_y;0.0524057338347263;2,00E+04
3179;cvtd_timestamp.05.12.2011.11.24;magnet_forearm_y;-0.0244461933889818;0.00301750673444956
3180;cvtd_timestamp.05.12.2011.11.25;magnet_forearm_y;-0.0882059701383574;0
3181;cvtd_timestamp.05.12.2011.14.22;magnet_forearm_y;0.0696985242811689;0
3182;cvtd_timestamp.05.12.2011.14.23;magnet_forearm_y;0.0289567953116192;0.000442390947473781
3183;cvtd_timestamp.05.12.2011.14.24;magnet_forearm_y;-0.0585478280150614;1,17E+01
3184;cvtd_timestamp.28.11.2011.14.13;magnet_forearm_y;0.0376509702236939;4,90E+08
3185;cvtd_timestamp.28.11.2011.14.14;magnet_forearm_y;-0.060205013002969;2,67E+01
3186;cvtd_timestamp.28.11.2011.14.15;magnet_forearm_y;-0.060660236419841;1,77E+01
3187;cvtd_timestamp.30.11.2011.17.10;magnet_forearm_y;0.0673454887737946;2,22E-02
3188;cvtd_timestamp.30.11.2011.17.11;magnet_forearm_y;0.0553345033276897;1,85E+03
3189;cvtd_timestamp.30.11.2011.17.12;magnet_forearm_y;0.00503880306766186;0.541035222079243
3190;num_window;magnet_forearm_y;0.0554272861053613;1,71E+03
3191;roll_belt;magnet_forearm_y;0.0314671279877705;0.000134460075184917
3192;pitch_belt;magnet_forearm_y;-0.0138716319843061;0.0924112184722808
3193;yaw_belt;magnet_forearm_y;0.0443168390646951;7,51E+06
3194;total_accel_belt;magnet_forearm_y;0.0410431714894995;6,33E+07
3195;gyros_belt_x;magnet_forearm_y;0.0193586420342098;0.0188457694498336
3196;gyros_belt_y;magnet_forearm_y;0.0171306371810661;0.0376884952403859
3197;gyros_belt_z;magnet_forearm_y;0.010296056703612;0.211657174962707
3198;accel_belt_x;magnet_forearm_y;0.0322085866653097;9,30E+09
3199;accel_belt_y;magnet_forearm_y;0.0207251727894605;0.0119239128625742
3200;accel_belt_z;magnet_forearm_y;-0.0298154528809914;0.000297300289072933
3201;magnet_belt_x;magnet_forearm_y;0.0739988832432529;0
3202;magnet_belt_y;magnet_forearm_y;0.0049948659498618;0.544569017501113
3203;magnet_belt_z;magnet_forearm_y;0.0451023766559465;4,40E+06
3204;roll_arm;magnet_forearm_y;-0.0918125631547757;0
3205;pitch_arm;magnet_forearm_y;0.0560586515274268;1,01E+03
3206;yaw_arm;magnet_forearm_y;-0.0249522932506984;0.00246691273460553
3207;total_accel_arm;magnet_forearm_y;0.00421651083004415;0.609003442025773
3208;gyros_arm_x;magnet_forearm_y;0.167736424106591;0
3209;gyros_arm_y;magnet_forearm_y;-0.155518345382972;0
3210;gyros_arm_z;magnet_forearm_y;0.0518506263939214;3,09E+04
3211;accel_arm_x;magnet_forearm_y;-0.135662416775038;0
3212;accel_arm_y;magnet_forearm_y;0.0144604684403499;0.079386922401365
3213;accel_arm_z;magnet_forearm_y;0.0291249544814756;0.000409593939748598
3214;magnet_arm_x;magnet_forearm_y;-0.174252203916471;0
3215;magnet_arm_y;magnet_forearm_y;0.140698956180958;0
3216;magnet_arm_z;magnet_forearm_y;0.120113268118514;0
3217;roll_dumbbell;magnet_forearm_y;-0.0318749058032661;0.000109890779087296
3218;pitch_dumbbell;magnet_forearm_y;-0.15188334308057;0
3219;yaw_dumbbell;magnet_forearm_y;-0.0609945869802793;1,30E+01
3220;total_accel_dumbbell;magnet_forearm_y;0.0831524336762919;0
3221;gyros_dumbbell_x;magnet_forearm_y;-0.00607755827452846;0.460964270833654
3222;gyros_dumbbell_y;magnet_forearm_y;0.0574534162956795;3,05E+02
3223;gyros_dumbbell_z;magnet_forearm_y;-0.00752694955392217;0.361196224312626
3224;accel_dumbbell_x;magnet_forearm_y;-0.171376933129313;0
3225;accel_dumbbell_y;magnet_forearm_y;0.0394855637681968;1,65E+06
3226;accel_dumbbell_z;magnet_forearm_y;-0.0833014206492777;0
3227;magnet_dumbbell_x;magnet_forearm_y;-0.041844604522971;3,81E+07
3228;magnet_dumbbell_y;magnet_forearm_y;-0.0251426347925218;0.00228482468279823
3229;magnet_dumbbell_z;magnet_forearm_y;-0.0466528716439542;1,49E+06
3230;roll_forearm;magnet_forearm_y;0.162366939186831;0
3231;pitch_forearm;magnet_forearm_y;-0.270731919747984;0
3232;yaw_forearm;magnet_forearm_y;0.384356518797524;0
3233;total_accel_forearm;magnet_forearm_y;0.130283631776855;0
3234;gyros_forearm_x;magnet_forearm_y;0.0980320913175515;0
3235;gyros_forearm_y;magnet_forearm_y;0.00239811482040075;0.77112043031511
3236;gyros_forearm_z;magnet_forearm_y;0.0130870916969938;0.112370065604817
3237;accel_forearm_x;magnet_forearm_y;0.207157538794839;0
3238;accel_forearm_y;magnet_forearm_y;0.769853089974974;0
3239;accel_forearm_z;magnet_forearm_y;0.0301825212253285;0.000250059208781073
3240;magnet_forearm_x;magnet_forearm_y;-0.296790932194984;0
3241;X;magnet_forearm_z;-0.02424939545996;0.00326031305790409
3242;user_name.adelmo;magnet_forearm_z;0.168330477977758;0
3243;user_name.carlitos;magnet_forearm_z;0.0440017454257055;9,28E+06
3244;user_name.charles;magnet_forearm_z;0.0600045507648963;3,20E+01
3245;user_name.eurico;magnet_forearm_z;-0.762896487531911;0
3246;user_name.jeremy;magnet_forearm_z;0.323334727110246;0
3247;user_name.pedro;magnet_forearm_z;0.142599218707696;0
3248;raw_timestamp_part_1;magnet_forearm_z;0.449768509059446;0
3249;raw_timestamp_part_2;magnet_forearm_z;0.00335679112068805;0.683857463459478
3250;cvtd_timestamp.02.12.2011.13.32;magnet_forearm_z;-0.100521072565833;0
3251;cvtd_timestamp.02.12.2011.13.33;magnet_forearm_z;0.0836455135987048;0
3252;cvtd_timestamp.02.12.2011.13.34;magnet_forearm_z;0.13949627219234;0
3253;cvtd_timestamp.02.12.2011.13.35;magnet_forearm_z;0.0926035473202107;0
3254;cvtd_timestamp.02.12.2011.14.56;magnet_forearm_z;0.0198306867385359;0.0161350290647019
3255;cvtd_timestamp.02.12.2011.14.57;magnet_forearm_z;0.0568083655604684;5,32E+02
3256;cvtd_timestamp.02.12.2011.14.58;magnet_forearm_z;0.0450589899327474;4,53E+06
3257;cvtd_timestamp.02.12.2011.14.59;magnet_forearm_z;-0.0308633284206057;0.000180505874718739
3258;cvtd_timestamp.05.12.2011.11.23;magnet_forearm_z;0.0196946605259676;0.0168786290402284
3259;cvtd_timestamp.05.12.2011.11.24;magnet_forearm_z;0.0334253662448046;4,99E+08
3260;cvtd_timestamp.05.12.2011.11.25;magnet_forearm_z;0.020388898209653;0.01337658887606
3261;cvtd_timestamp.05.12.2011.14.22;magnet_forearm_z;0.0693695855527869;0
3262;cvtd_timestamp.05.12.2011.14.23;magnet_forearm_z;0.138592620952787;0
3263;cvtd_timestamp.05.12.2011.14.24;magnet_forearm_z;0.0233019347376624;0.00469742452376987
3264;cvtd_timestamp.28.11.2011.14.13;magnet_forearm_z;-0.380612871998907;0
3265;cvtd_timestamp.28.11.2011.14.14;magnet_forearm_z;-0.505495478467124;0
3266;cvtd_timestamp.28.11.2011.14.15;magnet_forearm_z;-0.3480685559642;0
3267;cvtd_timestamp.30.11.2011.17.10;magnet_forearm_z;0.16181861230562;0
3268;cvtd_timestamp.30.11.2011.17.11;magnet_forearm_z;0.217242219228857;0
3269;cvtd_timestamp.30.11.2011.17.12;magnet_forearm_z;0.141860802931737;0
3270;num_window;magnet_forearm_z;0.108692073343017;0
3271;roll_belt;magnet_forearm_z;0.273993272457975;0
3272;pitch_belt;magnet_forearm_z;-0.0654994018298321;1,78E-01
3273;yaw_belt;magnet_forearm_z;0.230655564994149;0
3274;total_accel_belt;magnet_forearm_z;0.297181757456188;0
3275;gyros_belt_x;magnet_forearm_z;-0.113313788199244;0
3276;gyros_belt_y;magnet_forearm_z;0.116942783480056;0
3277;gyros_belt_z;magnet_forearm_z;-0.110827699154408;0
3278;accel_belt_x;magnet_forearm_z;0.0393416847010608;1,80E+07
3279;accel_belt_y;magnet_forearm_z;0.25090252161996;0
3280;accel_belt_z;magnet_forearm_z;-0.241836839561516;0
3281;magnet_belt_x;magnet_forearm_z;0.0383198840815583;3,32E+08
3282;magnet_belt_y;magnet_forearm_z;0.379732626706866;0
3283;magnet_belt_z;magnet_forearm_z;0.396398231522715;0
3284;roll_arm;magnet_forearm_z;-0.33115824049733;0
3285;pitch_arm;magnet_forearm_z;-0.02134169255513;0.009619881435595
3286;yaw_arm;magnet_forearm_z;-0.234549818433123;0
3287;total_accel_arm;magnet_forearm_z;-0.0939615454830018;0
3288;gyros_arm_x;magnet_forearm_z;0.0224975416576283;0.00634371682969059
3289;gyros_arm_y;magnet_forearm_z;-0.101754618382517;0
3290;gyros_arm_z;magnet_forearm_z;0.120521887256522;0
3291;accel_arm_x;magnet_forearm_z;0.0432549892816156;1,52E+07
3292;accel_arm_y;magnet_forearm_z;-0.225125837667175;0
3293;accel_arm_z;magnet_forearm_z;0.104092456054924;0
3294;magnet_arm_x;magnet_forearm_z;0.0414260814831133;4,97E+07
3295;magnet_arm_y;magnet_forearm_z;0.123321355003926;0
3296;magnet_arm_z;magnet_forearm_z;0.00891302906133075;0.279591082233089
3297;roll_dumbbell;magnet_forearm_z;0.140990626954106;0
3298;pitch_dumbbell;magnet_forearm_z;-0.201785491031278;0
3299;yaw_dumbbell;magnet_forearm_z;-0.19263748833687;0
3300;total_accel_dumbbell;magnet_forearm_z;0.295751366067615;0
3301;gyros_dumbbell_x;magnet_forearm_z;0.0443188505046055;7,50E+06
3302;gyros_dumbbell_y;magnet_forearm_z;0.077874206606075;0
3303;gyros_dumbbell_z;magnet_forearm_z;-0.0239333628810229;0.00368767960407024
3304;accel_dumbbell_x;magnet_forearm_z;-0.286615602558023;0
3305;accel_dumbbell_y;magnet_forearm_z;0.26979764392667;0
3306;accel_dumbbell_z;magnet_forearm_z;-0.380683450176059;0
3307;magnet_dumbbell_x;magnet_forearm_z;0.0372997787209423;6,00E+08
3308;magnet_dumbbell_y;magnet_forearm_z;-0.0425688676610823;2,39E+07
3309;magnet_dumbbell_z;magnet_forearm_z;-0.586396739359743;0
3310;roll_forearm;magnet_forearm_z;0.407336475061446;0
3311;pitch_forearm;magnet_forearm_z;-0.0125115506664533;0.129063856281888
3312;yaw_forearm;magnet_forearm_z;0.0604248448816476;2,19E+01
3313;total_accel_forearm;magnet_forearm_z;-0.0159772342737712;0.0525888973289688
3314;gyros_forearm_x;magnet_forearm_z;0.186017116105104;0
3315;gyros_forearm_y;magnet_forearm_z;0.0627067439774497;2,65E+00
3316;gyros_forearm_z;magnet_forearm_z;0.00136434804311887;0.868545984554551
3317;accel_forearm_x;magnet_forearm_z;0.0642410837908438;6,22E-01
3318;accel_forearm_y;magnet_forearm_z;0.282899632809456;0
3319;accel_forearm_z;magnet_forearm_z;-0.549964491020057;0
3320;magnet_forearm_x;magnet_forearm_z;-0.125658696834437;0
3321;magnet_forearm_y;magnet_forearm_z;0.237546958486035;0
3322;X;classe.A;-0.780492605187661;0
3323;user_name.adelmo;classe.A;0.0224317080416615;0.00649911155634286
3324;user_name.carlitos;classe.A;-0.0215763038227249;0.00885320330787831
3325;user_name.charles;classe.A;-0.0251434286071108;0.00228409177019195
3326;user_name.eurico;classe.A;-0.00794429144008869;0.335187815327459
3327;user_name.jeremy;classe.A;0.0585594729814328;1,16E+02
3328;user_name.pedro;classe.A;-0.0310360772585584;0.000166006797661211
3329;raw_timestamp_part_1;classe.A;-0.0360079339230917;1,25E+09
3330;raw_timestamp_part_2;classe.A;0.000202019739519106;0.980448597546109
3331;cvtd_timestamp.02.12.2011.13.32;classe.A;0.154343765742292;0
3332;cvtd_timestamp.02.12.2011.13.33;classe.A;0.276906337223689;0
3333;cvtd_timestamp.02.12.2011.13.34;classe.A;-0.170460692959938;0
3334;cvtd_timestamp.02.12.2011.13.35;classe.A;-0.14636886567204;0
3335;cvtd_timestamp.02.12.2011.14.56;classe.A;0.177517653168214;0
3336;cvtd_timestamp.02.12.2011.14.57;classe.A;0.122486333875285;0
3337;cvtd_timestamp.02.12.2011.14.58;classe.A;-0.170551865036644;0
3338;cvtd_timestamp.02.12.2011.14.59;classe.A;-0.107236618010855;0
3339;cvtd_timestamp.05.12.2011.11.23;classe.A;0.154343765742292;0
3340;cvtd_timestamp.05.12.2011.11.24;classe.A;0.0909951666623732;0
3341;cvtd_timestamp.05.12.2011.11.25;classe.A;-0.17923574684779;0
3342;cvtd_timestamp.05.12.2011.14.22;classe.A;0.189015877252062;0
3343;cvtd_timestamp.05.12.2011.14.23;classe.A;-0.00490897424568457;0.551510109185219
3344;cvtd_timestamp.05.12.2011.14.24;classe.A;-0.144619197521367;0
3345;cvtd_timestamp.28.11.2011.14.13;classe.A;0.330728790738836;0
3346;cvtd_timestamp.28.11.2011.14.14;classe.A;-0.169894278734721;0
3347;cvtd_timestamp.28.11.2011.14.15;classe.A;-0.124661862858499;0
3348;cvtd_timestamp.30.11.2011.17.10;classe.A;0.339912125101582;0
3349;cvtd_timestamp.30.11.2011.17.11;classe.A;-0.046407355856971;1,78E+06
3350;cvtd_timestamp.30.11.2011.17.12;classe.A;-0.153800479051951;0
3351;num_window;classe.A;-0.109602156251004;0
3352;roll_belt;classe.A;-0.0397860899475578;1,38E+08
3353;pitch_belt;classe.A;-0.000724697952852144;0.929947191223308
3354;yaw_belt;classe.A;0.00371061003385978;0.652619424468766
3355;total_accel_belt;classe.A;-0.0405551179839665;8,58E+07
3356;gyros_belt_x;classe.A;0.0023602298970176;0.774637717422277
3357;gyros_belt_y;classe.A;0.0164492891059791;0.0459822193761092
3358;gyros_belt_z;classe.A;0.0236641132595187;0.00409129583519086
3359;accel_belt_x;classe.A;-0.0111811201173524;0.174973305873379
3360;accel_belt_y;classe.A;-0.0159061230712216;0.0536497899688589
3361;accel_belt_z;classe.A;0.051119286921488;5,46E+04
3362;magnet_belt_x;classe.A;0.0260731646424689;0.0015593409305269
3363;magnet_belt_y;classe.A;0.151772209630846;0
3364;magnet_belt_z;classe.A;0.0738143533616404;0
3365;roll_arm;classe.A;-0.164470057173858;0
3366;pitch_arm;classe.A;0.162114962856214;0
3367;yaw_arm;classe.A;-0.0917912201052502;0
3368;total_accel_arm;classe.A;0.10281685996697;0
3369;gyros_arm_x;classe.A;-0.00569165743761999;0.489913693060826
3370;gyros_arm_y;classe.A;0.0245965779632814;0.00284321000256726
3371;gyros_arm_z;classe.A;-0.00164532462824007;0.841801024268827
3372;accel_arm_x;classe.A;-0.250087169718174;0
3373;accel_arm_y;classe.A;0.0752714637030621;0
3374;accel_arm_z;classe.A;-0.011909662572417;0.148519084128602
3375;magnet_arm_x;classe.A;-0.300676632721725;0
3376;magnet_arm_y;classe.A;0.247744309377721;0
3377;magnet_arm_z;classe.A;0.203902219337835;0
3378;roll_dumbbell;classe.A;-0.0219641126966375;0.00770496613353699
3379;pitch_dumbbell;classe.A;-0.139409461486305;0
3380;yaw_dumbbell;classe.A;-0.00126365045905846;0.878169358008993
3381;total_accel_dumbbell;classe.A;0.0555710972770135;1,52E+02
3382;gyros_dumbbell_x;classe.A;-0.0145879406379598;0.0767737641543518
3383;gyros_dumbbell_y;classe.A;-0.0065509405208647;0.426795895612203
3384;gyros_dumbbell_z;classe.A;0.0114019384455702;0.166608099983663
3385;accel_dumbbell_x;classe.A;-0.204593504958305;0
3386;accel_dumbbell_y;classe.A;-0.00216009015191813;0.793294183517613
3387;accel_dumbbell_z;classe.A;-0.102799445454531;0
3388;magnet_dumbbell_x;classe.A;-0.107890324856407;0
3389;magnet_dumbbell_y;classe.A;-0.0064272043360846;0.435581674216077
3390;magnet_dumbbell_z;classe.A;-0.165093882153587;0
